layer,head,logit,abs_logit
14,21,0.01664108783006668,0.01664108783006668
14,22,0.07839464396238327,0.07839464396238327
14,23,0.06020223721861839,0.06020223721861839
14,24,0.0187846552580595,0.0187846552580595
14,25,0.011972016654908657,0.011972016654908657
14,26,0.028448376804590225,0.028448376804590225
14,27,0.02022855170071125,0.02022855170071125
14,28,0.03686317056417465,0.03686317056417465
14,29,-0.16547536849975586,0.16547536849975586
14,30,-0.01374470628798008,0.01374470628798008
14,31,0.026438888162374496,0.026438888162374496
15,0,0.029923444613814354,0.029923444613814354
15,1,0.024583786725997925,0.024583786725997925
15,2,-0.013921327888965607,0.013921327888965607
15,3,0.057635754346847534,0.057635754346847534
15,4,-0.010439399629831314,0.010439399629831314
15,5,0.04041067510843277,0.04041067510843277
15,6,-0.017112789675593376,0.017112789675593376
15,7,0.9531318545341492,0.9531318545341492
15,8,0.028456687927246094,0.028456687927246094
15,9,0.0022135358303785324,0.0022135358303785324
15,10,0.016588471829891205,0.016588471829891205
15,11,0.10573922842741013,0.10573922842741013
15,12,0.08311280608177185,0.08311280608177185
15,13,-0.0009557725861668587,0.0009557725861668587
15,14,-0.008977782912552357,0.008977782912552357
15,15,0.006290232762694359,0.006290232762694359
15,16,0.017216110602021217,0.017216110602021217
15,17,0.11438564956188202,0.11438564956188202
15,18,0.017536943778395653,0.017536943778395653
15,19,0.025725185871124268,0.025725185871124268
15,20,-0.13704243302345276,0.13704243302345276
15,21,0.0018821735866367817,0.0018821735866367817
15,22,0.06012841314077377,0.06012841314077377
15,23,-0.02582406811416149,0.02582406811416149
15,24,-0.005133579485118389,0.005133579485118389
15,25,0.006520552560687065,0.006520552560687065
15,26,-0.07863547652959824,0.07863547652959824
15,27,0.0037851762026548386,0.0037851762026548386
15,28,-0.018571579828858376,0.018571579828858376
15,29,-0.029894396662712097,0.029894396662712097
15,30,-0.008186102844774723,0.008186102844774723
15,31,0.005367392674088478,0.005367392674088478
16,0,0.00925653800368309,0.00925653800368309
16,1,1.6493511199951172,1.6493511199951172
16,2,1.035731315612793,1.035731315612793
16,3,-0.05408347398042679,0.05408347398042679
16,4,-0.06391136348247528,0.06391136348247528
16,5,0.05888272449374199,0.05888272449374199
